transcript_id,bw2-FR1,bw2-FR2,bw2-FR3,bw2-R1,bw2-R2,bw2-R3
rna-NM_101118.4,0,0,0,0,0,0
MSTRG.15908.1,979,1366,1147,1291,1072,1501
MSTRG.8668.1,62,151,120,37,57,29
rna-NM_001198402.1,0,0,0,0,0,0
MSTRG.14193.1,3851,6015,4690,4110,3916,4677
MSTRG.15291.1,49,100,96,66,69,158
MSTRG.9990.1,458,840,675,1229,1153,1378
rna-NR_139307.1,0,0,0,0,0,0
MSTRG.17841.1,201,286,206,266,186,184
rna-NM_102652.1,0,0,0,0,0,0
MSTRG.10377.1,481,810,670,677,704,694
rna-NR_143429.1,0,0,0,0,0,0
rna-NR_139216.1,0,0,0,0,0,0
rna-NR_139649.1,0,1,0,0,0,0
MSTRG.14046.1,105,162,158,810,771,961
rna-NM_001198180.2,0,0,0,9,0,7
rna-NM_103707.5,0,0,0,0,0,0
MSTRG.4725.1,8,13,7,64,51,18
MSTRG.18052.1,459,648,580,712,743,739
MSTRG.7623.1,399,550,446,1049,830,890
rna-NM_105975.5,0,0,0,0,0,0
MSTRG.14275.1,40,52,59,68,43,113
rna-NM_001333717.1,0,0,0,0,0,0
MSTRG.9150.1,1085,1696,1489,5653,4726,7429
MSTRG.11131.1,85,57,60,61,18,105
rna-NM_101454.5,0,0,0,0,0,0
rna-NM_104428.4,0,0,0,0,0,0
MSTRG.15748.1,241,358,380,1001,906,1136
rna-NM_001124112.2,0,0,0,0,0,0
MSTRG.18142.1,6,27,11,176,186,127
rna-NR_139317.1,0,0,0,0,0,0
rna-NM_202156.2,0,0,0,0,0,0
MSTRG.6325.1,15,19,45,187,147,113
MSTRG.17355.1,477,841,727,1284,1198,1182
rna-NM_001334156.1,0,0,0,0,0,0
rna-NM_102628.4,0,11,9,0,29,0
rna-NM_001331822.1,0,0,0,0,0,0
MSTRG.18043.1,906,1415,1134,968,870,693
rna-NM_001332794.1,0,0,0,0,0,0
MSTRG.1794.7,492,889,502,107,75,60
MSTRG.14055.1,19,31,58,19,20,75
MSTRG.5556.1,2537,3636,3236,3520,3406,2930
rna-NM_100810.2,0,24,8,14,10,22
MSTRG.11558.1,454,623,566,790,536,747
rna-NM_104815.3,0,0,0,0,0,0
rna-NM_001198336.2,0,0,0,0,0,0
MSTRG.3853.3,38,46,40,240,175,217
MSTRG.2698.3,32,20,22,22,24,71
MSTRG.6185.1,75,89,96,44,50,161
MSTRG.18614.1,75,93,80,76,32,194
MSTRG.7458.1,18,58,40,14,17,137
MSTRG.640.4,348,528,512,2244,1802,1909
MSTRG.3434.1,605,1042,735,955,901,1000
MSTRG.14384.1,6,27,16,25,7,34
MSTRG.6206.1,5,7,5,65,35,31
rna-gnl|JCVI|mRNA.AT1G36035.1,0,0,0,0,0,0
rna-NM_100350.4,75,86,61,155,113,193
MSTRG.7384.1,50,48,69,110,74,207
MSTRG.7210.1,244,395,300,208,158,238
MSTRG.8481.1,10,9,21,3,10,50
MSTRG.12992.1,1318,2203,1658,3484,3661,4048
rna-NM_100866.5,0,237,173,149,152,255
MSTRG.171.7,3441,5240,4217,3290,2934,3073
MSTRG.8353.1,206,404,325,531,469,740
MSTRG.17086.1,81,88,76,200,205,111
MSTRG.11503.1,1105,1369,1222,1590,1074,1332
rna-NM_001333562.1,0,0,0,0,0,0
MSTRG.3843.3,407,565,442,347,311,240
rna-NM_102766.6,0,0,0,0,0,0
rna-NM_104660.2,0,0,0,0,0,0
MSTRG.10024.1,686,977,852,2137,1821,2046
rna-NR_139512.1,0,0,0,0,0,0
MSTRG.4616.3,15,7,3,4,6,9
MSTRG.17718.1,13,37,17,65,25,130
MSTRG.10857.1,73744,92494,87595,13638,9002,8381
rna-NM_100007.3,0,0,0,0,0,0
rna-NM_100482.2,14,19,23,15,0,11
rna-NM_001123967.1,1,0,0,0,0,1
MSTRG.18059.1,7187,10744,8509,8831,7523,7292
MSTRG.6926.1,187,284,238,404,336,386
MSTRG.925.3,960,1671,1102,814,718,569
MSTRG.16623.1,25,52,54,29,25,46
MSTRG.11359.1,534,855,772,2231,1858,2745
MSTRG.14818.1,365,682,493,806,636,1985
rna-NM_001123977.1,0,0,0,0,0,0
rna-NM_102133.3,0,0,0,0,37,0
rna-NM_001123814.1,0,1,0,0,0,0
MSTRG.18370.1,174,285,230,432,248,749
MSTRG.8688.1,2398,3868,3216,4497,4310,5110
rna-NM_106146.5,32,32,24,70,47,55
MSTRG.12643.1,76,170,107,59,52,59
MSTRG.363.2,932,1210,1044,1664,1297,2145
MSTRG.12778.1,6023,8515,8096,23512,19123,22732
rna-NM_100017.3,0,0,0,0,0,0
rna-NM_101849.2,0,0,0,0,0,0
MSTRG.10847.1,1161,1737,1387,1274,1153,1522
rna-gnl|WGS:|mrna.AT1G36880-RA,0,0,0,0,0,0
MSTRG.16635.1,127,183,154,146,159,159
MSTRG.2981.7,270,501,441,516,427,396
rna-NM_103956.4,223,258,252,195,173,170
rna-gnl|WGS:|mrna.AT1G32713-RA,1,0,0,0,1,1
rna-gnl|WGS:|mrna.AT1G32713-RB,1,0,0,0,1,1
rna-gnl|WGS:|mrna.AT1G32713-RC,1,0,0,0,1,1
rna-NM_001333082.1,0,0,0,0,0,0
rna-NM_001198241.2,0,0,0,0,0,0
MSTRG.10413.1,4,8,25,9,3,47
rna-gnl|JCVI|mRNA.AT1G45242.1,0,0,0,0,0,1
MSTRG.18245.1,302,516,381,457,457,458
rna-NR_139921.1,0,0,0,0,0,0
rna-NM_101972.5,0,0,0,0,0,0
rna-NM_001036196.2,0,0,0,0,0,0
MSTRG.1441.1,706,1094,699,805,607,800
MSTRG.5312.2,884,1334,1247,2667,2416,3111
MSTRG.12234.1,3554,4984,4369,2271,2396,2834
rna-NM_001334833.1,0,0,0,0,0,0
rna-NM_001198255.1,0,0,0,0,0,3051
rna-NM_148486.4,0,0,0,0,0,0
MSTRG.12742.1,3107,4909,3537,2940,2683,2971
MSTRG.7005.1,0,0,6,7,13,26
MSTRG.13648.1,583,935,953,1535,1406,1502
MSTRG.14091.1,53,86,60,748,833,663
MSTRG.16986.1,250,363,354,476,544,468
rna-NM_105588.3,0,0,0,0,0,0
MSTRG.10246.1,179,220,139,274,220,336
rna-NM_105409.5,0,0,0,0,0,0
MSTRG.17088.1,33,55,63,405,360,532
MSTRG.16394.1,11,33,17,34,27,64
MSTRG.9402.1,1066,1745,1315,2906,3043,2931
MSTRG.16289.1,85,148,120,134,100,140
MSTRG.15480.1,4,10,4,15,8,34
rna-NM_101372.5,0,0,0,0,0,0
rna-NR_138979.1,0,0,0,0,0,0
rna-NM_001331240.1,0,0,0,0,0,0
MSTRG.13593.1,9,11,14,22,22,288
MSTRG.7553.1,1403,2186,1776,1789,1567,1699
MSTRG.8782.1,14,33,21,40,26,135
MSTRG.16908.1,19,12,14,9,14,45
MSTRG.7888.1,489,814,596,490,410,1453
MSTRG.11849.1,116,109,75,47,46,228
MSTRG.10353.1,150,192,185,176,124,282
rna-NM_001332370.1,0,0,0,0,0,0
rna-NM_101857.6,0,0,0,0,42,0
MSTRG.8548.1,124,153,171,716,726,932
MSTRG.6693.1,444,828,655,861,799,871
rna-NM_106444.3,0,0,0,0,0,0
rna-NR_139586.1,0,0,0,0,0,0
MSTRG.11357.1,1751,2637,2175,2033,1731,2625
MSTRG.4931.5,1049,1575,1206,1457,1308,1428
rna-NM_179495.3,0,0,5,10,11,0
MSTRG.12586.1,1884,2890,2281,3634,3051,3572
rna-NM_101344.3,0,0,0,0,0,0
rna-NM_001331747.1,2132,3121,2480,2047,1501,1825
rna-gnl|JCVI|mRNA.AT1G43940.1,0,0,0,0,0,0
rna-NR_138727.1,0,0,0,0,0,0
MSTRG.2404.2,1523,2430,2110,231,177,293
rna-NM_102311.7,36,0,0,128,0,0
MSTRG.12348.1,110,148,162,271,273,225
rna-NM_101847.4,500,832,706,1287,1208,1648
rna-NM_101363.4,2438,3605,2925,956,655,681
rna-gnl|JCVI|mRNA.AT1G53410.1,323,611,440,295,348,305
MSTRG.17054.1,1673491,2203824,1825780,146511,119717,113450
rna-NM_001124051.1,0,0,0,0,0,0
rna-gnl|JCVI|mRNA.AT1G41850.1,0,0,0,0,0,0
rna-NM_001333193.1,0,0,0,0,0,0
rna-NM_001331757.1,52,0,0,46,47,0
MSTRG.9852.1,106,144,79,189,159,182
rna-NM_001333809.1,0,389,0,0,7,355
MSTRG.2432.3,763,1162,1093,1408,1126,982
MSTRG.15772.1,19,9,27,21,10,66
MSTRG.2432.5,81,116,132,177,132,235
rna-NM_001124045.1,41,106,96,84,82,257
MSTRG.12560.1,121,152,89,240,226,269
MSTRG.14601.1,57,48,69,358,214,318
rna-NM_104818.2,179,21,188,0,0,34
MSTRG.13260.1,925,1395,1154,774,592,765
MSTRG.12393.1,48,78,64,103,51,107
MSTRG.662.6,1294,1655,1337,1165,881,846
MSTRG.5765.1,1747,2747,1978,1509,1395,1319
rna-gnl|JCVI|mRNA.AT1G45256.2,0,0,0,0,0,0
rna-NM_101590.4,0,0,0,0,0,0
rna-NM_202046.2,295,497,459,343,80,190
MSTRG.13523.1,1287,1560,1535,418,457,442
MSTRG.1990.2,1204,1917,1565,1495,1173,1707
MSTRG.12556.1,5854,9704,10155,36431,30100,41548
MSTRG.2379.2,872,1000,1046,1658,1452,1865
rna-NR_143569.1,4,7,11,7,16,7
rna-NM_001334092.1,0,0,0,0,0,0
MSTRG.8560.1,403,767,534,242,222,191
MSTRG.15229.1,23,52,71,39,27,104
MSTRG.15331.1,46,63,98,914,885,1092
MSTRG.17902.1,1563,2377,1923,5868,5071,4671
rna-NM_001333439.1,0,0,0,0,0,0
MSTRG.10900.1,215,186,157,150,80,543
rna-NM_104377.1,0,0,0,0,0,0
MSTRG.8867.1,524,934,684,931,848,1007
MSTRG.10347.1,6,11,2,33,20,96
MSTRG.15816.1,158,279,183,233,219,174
rna-NM_001333357.1,0,0,0,0,0,0
MSTRG.5771.1,36,70,42,37,27,111
rna-NM_001333462.1,0,0,0,0,0,0
rna-NM_001334375.1,0,0,0,0,0,0
rna-NR_139797.1,0,0,0,0,0,0
MSTRG.734.3,350,509,417,572,565,535
rna-NM_106011.4,168,178,224,471,409,544
rna-NM_106228.3,13,13,16,128,83,341
MSTRG.4425.2,253,453,377,366,298,326
MSTRG.12671.1,4,13,6,11,7,40
MSTRG.3968.3,32,14,10,32,20,102
MSTRG.3968.4,534,814,681,1094,842,1124
rna-NM_106656.4,58,105,58,81,57,381
MSTRG.15296.1,112,141,105,130,80,310
rna-NM_104367.2,0,0,0,0,0,0
rna-NM_001331749.1,0,0,0,0,0,0
MSTRG.8124.1,240,276,258,1196,755,1060
MSTRG.3716.2,19,38,33,115,113,171
MSTRG.12129.1,88,105,65,69,44,34
rna-NM_001123848.1,0,0,0,0,0,0
MSTRG.2610.2,214,239,218,143,69,275
MSTRG.2610.3,1690,2413,1855,1245,1046,1302
MSTRG.11213.1,15,12,34,263,234,201
rna-NM_100117.4,0,0,0,0,0,0
MSTRG.16166.1,42,34,65,204,143,142
rna-NM_001333418.1,0,0,0,0,0,0
MSTRG.9577.1,32,43,24,36,31,235
rna-NM_001332102.1,0,0,0,0,0,0
MSTRG.16141.1,27,29,35,21,21,145
MSTRG.15319.1,96,138,117,94,82,351
rna-NM_001333656.1,0,0,0,0,0,0
MSTRG.244.3,2181,3230,2620,868,726,1035
MSTRG.6878.1,835,1200,990,1598,1469,2154
MSTRG.10297.1,154,192,209,268,233,415
rna-NM_103439.7,0,0,0,0,0,0
MSTRG.852.3,212,317,342,1213,1045,1244
MSTRG.14697.1,136,173,142,282,205,235
rna-NM_001334930.1,105,0,688,0,0,221
rna-NM_001333664.1,0,0,0,0,0,0
rna-gnl|JCVI|mRNA.AT1G36500.1,0,0,0,0,0,0
MSTRG.6326.1,208,265,315,531,576,393
rna-gnl|JCVI|mRNA.AT1G37999.1,6,0,0,0,0,0
MSTRG.16856.1,322,588,453,638,814,674
rna-NR_139785.1,162,0,368,316,390,112
rna-NM_001198335.1,0,0,0,0,0,0
MSTRG.16498.1,742,945,820,729,729,844
rna-NM_102533.5,119,186,103,206,181,719
rna-NM_001334917.1,0,0,0,0,0,0
rna-NM_104722.1,0,0,0,0,0,0
rna-NM_100345.3,83,123,107,123,112,151
rna-NR_139604.1,0,0,0,0,0,0
rna-NM_105732.3,215,342,398,84,111,73
rna-NM_103890.4,270,423,382,427,372,633
MSTRG.5845.1,540,898,813,3075,3025,4086
rna-NM_103857.5,0,0,0,0,0,0
rna-NM_001334583.1,0,0,0,0,0,0
MSTRG.6435.1,3,11,12,11,21,16
MSTRG.7707.1,0,0,3,0,0,30
MSTRG.10287.1,2,6,14,114,103,75
rna-NM_001084146.1,0,0,0,0,0,0
MSTRG.6842.1,17,30,25,31,15,84
MSTRG.16939.1,524,829,713,1313,1189,1652
rna-NM_100351.5,0,0,0,0,0,0
MSTRG.12108.1,80,160,104,144,94,280
MSTRG.14687.1,57,91,86,60,78,335
MSTRG.6205.1,795,1108,976,2065,1647,1883
MSTRG.15639.1,235,305,287,274,320,215
MSTRG.9108.1,11,29,14,43,39,18
rna-NM_101127.4,0,0,0,0,0,0
MSTRG.10092.1,27,91,60,142,197,155
rna-NM_001332547.1,0,0,0,0,0,0
rna-NR_139799.1,209,390,355,349,426,301
rna-NM_100519.3,439,608,527,490,124,642
rna-NR_143493.1,0,0,0,0,0,0
rna-NM_101578.3,0,0,0,0,0,0
rna-NM_001334109.1,0,0,0,0,0,0
rna-NM_100666.4,0,0,0,0,0,0
MSTRG.14847.1,1440,1929,1705,1283,1317,1313
MSTRG.18140.1,1206,1913,1446,2102,1963,2143
rna-NM_001334907.1,0,0,0,0,0,0
MSTRG.15625.1,530,747,748,669,639,664
rna-NM_103922.1,8,10,7,5,0,5
MSTRG.7717.1,21088,29000,30653,47775,41004,53550
MSTRG.709.6,11,15,10,8,18,93
rna-NM_001160888.2,0,0,0,0,0,0
MSTRG.709.7,517,846,735,1106,976,1135
MSTRG.6589.1,228,332,308,373,359,327
MSTRG.13784.1,1149,1621,1214,542,405,430
MSTRG.8463.1,9237,14423,14707,43295,40915,43510
rna-gnl|WGS:|mrna.AT1G48340-RA,0,0,0,0,0,0
MSTRG.9153.1,21,29,27,25,27,178
rna-NR_139157.1,0,0,0,0,3,0
MSTRG.11474.1,73,101,79,46,35,145
rna-NR_138822.1,0,0,0,0,0,0
MSTRG.4086.2,88,168,120,177,179,118
MSTRG.6595.1,48,108,59,78,66,287
rna-NM_001197960.2,377,0,346,0,347,0
MSTRG.11907.1,2673,4366,3088,564,459,533
MSTRG.13857.1,1917,2000,2321,821,737,720
rna-NR_143492.1,0,0,0,0,0,0
MSTRG.16201.1,657,1144,803,668,559,703
MSTRG.3098.2,29,45,66,1058,56,72
MSTRG.10299.1,13,14,17,21,30,17
rna-NM_001334997.1,0,0,0,0,0,0
rna-NR_143583.1,0,9,0,0,0,0
MSTRG.14843.1,53,72,57,59,55,206
MSTRG.3538.2,552,768,573,692,668,647
rna-NM_001332037.1,0,0,0,0,0,0
MSTRG.14699.1,2123,3298,2689,2257,1926,2441
MSTRG.17581.1,26,47,30,47,41,106
MSTRG.8473.1,129,327,199,510,442,487
rna-NM_001198228.1,0,0,0,0,0,0
MSTRG.9309.1,3164,5344,3755,3093,2847,3568
rna-NM_001334436.1,0,0,0,0,0,0
MSTRG.8278.1,239,270,270,169,158,109
MSTRG.11917.1,522,733,682,1482,1271,1533
MSTRG.13847.1,3258,4721,4418,4427,4812,3719
MSTRG.2982.2,858,1283,1031,637,615,759
rna-NM_100404.4,0,0,0,0,3,0
MSTRG.2061.4,835,1295,1108,1134,1059,1213
MSTRG.17934.1,1925,2791,2414,2235,1965,2347
rna-NM_102287.2,0,0,0,0,0,0
rna-NM_102172.2,73,56,41,27,53,108
MSTRG.5562.1,279,521,446,1281,1169,1783
rna-NM_104493.4,1184,30,1278,1087,1044,77
MSTRG.14855.1,709,1036,820,1047,892,967
rna-NR_139290.1,0,0,0,3,0,2
MSTRG.8011.1,1770,2830,2012,1091,1050,1422
MSTRG.7709.1,931,1335,1360,1310,1202,1190
rna-NM_001333826.1,0,0,0,0,0,0
rna-NM_001333837.1,0,0,0,0,0,0
MSTRG.2506.4,721,1182,1059,1547,1486,1628
MSTRG.15955.1,4338,6209,5937,11192,10088,13243
rna-NM_102104.4,0,5,0,16,8,35
MSTRG.13082.1,151,208,174,128,75,208
MSTRG.9315.1,6507,9237,8147,4564,3881,4676
MSTRG.7002.1,468,832,689,904,852,987
rna-NM_001334113.1,0,0,0,0,0,0
rna-NM_104248.4,3,3,9,43,25,11
MSTRG.6140.1,102,207,146,267,271,211
rna-NM_001331936.1,0,0,0,0,0,0
rna-NM_001333411.1,64,62,74,66,56,180
MSTRG.16985.1,151,195,197,433,459,531
rna-NM_179261.4,0,0,0,0,0,0
MSTRG.13973.1,644,991,969,1498,1398,2008
rna-NM_102297.2,33,53,60,89,39,79
MSTRG.6150.1,935,1474,1308,2107,2000,2385
rna-NM_001333233.1,15,15,67,49,75,30
MSTRG.12659.1,1518,2053,1590,850,703,1029
MSTRG.11170.1,25,21,21,30,54,14
MSTRG.13846.1,113,158,139,183,106,229
rna-NM_179537.5,0,0,0,0,26,0
MSTRG.14849.1,41,37,35,463,354,489
MSTRG.17573.1,12,19,23,24,31,114
MSTRG.10443.1,484,613,621,656,651,804
MSTRG.13469.1,517,619,518,112,101,89
rna-NM_106299.4,0,0,0,0,0,0
rna-NM_001331788.1,0,0,0,0,0,0
MSTRG.12652.1,81,140,136,54,33,215
MSTRG.10424.1,7,5,12,11,9,40
rna-NM_105172.4,0,0,0,0,0,0
rna-NM_102690.3,0,0,0,0,0,0
rna-NM_106443.5,0,0,0,0,0,0
MSTRG.10199.1,1316,2211,1953,3866,3835,4489
rna-NM_001198200.2,1453,2288,1879,2105,2028,3342
MSTRG.432.11,1,1,0,0,2,6
MSTRG.432.10,3,3,1,5,2,18
rna-NR_143526.1,0,0,0,0,0,0
rna-gnl|JCVI|mRNA.AT1G33380.1,0,0,0,0,0,0
rna-NM_100484.4,0,0,0,0,0,0
rna-NM_179527.3,0,0,0,0,0,0
rna-gnl|WGS:|mrna.AT1G13145-RA,178,234,177,174,140,127
MSTRG.17563.1,1710,2679,2045,1244,1059,1333
rna-gnl|JCVI|mRNA.AT1G18240.1,6,18,18,15,6,7
rna-NM_202177.3,19,0,0,0,0,0
rna-NM_001334446.1,0,0,0,0,0,0
rna-NM_102286.3,0,0,0,0,0,0
rna-NM_105557.6,69,127,96,47,27,64
MSTRG.18072.1,5257,9374,6600,11808,10198,13526
MSTRG.11735.1,577,704,720,760,710,949
MSTRG.9758.1,10,11,15,8,11,38
MSTRG.1567.5,141,315,197,381,415,459
MSTRG.18331.1,38,51,37,36,31,68
MSTRG.1436.4,574,1364,975,1515,1663,808
MSTRG.1436.3,12,25,4,0,22,85
MSTRG.5361.1,9956,14323,12440,10178,9177,9005
rna-NM_001332731.1,0,0,0,0,0,0
MSTRG.10452.1,527,781,1051,8348,6705,9265
MSTRG.9307.1,350,572,516,755,799,586
MSTRG.8392.1,38,48,112,696,501,631
rna-NM_104527.4,37,36,33,67,51,69
MSTRG.18325.1,7533,11693,10853,19087,19061,16641
MSTRG.16300.1,4764,7394,6279,3438,3053,3936
rna-NR_139892.1,0,0,0,0,0,1
rna-NM_101716.7,0,0,0,0,0,0
rna-NM_001332247.1,0,0,0,0,0,0
MSTRG.18679.1,948,1573,1417,5367,4800,6038
MSTRG.6128.1,316,493,331,352,327,264
rna-NM_179389.4,0,0,0,0,0,0
rna-NM_001334525.1,0,0,0,0,0,0
rna-gnl|WGS:|mrna.AT1G14071-RB,1,1,1,1,1,1
rna-gnl|WGS:|mrna.AT1G73175-RA,0,0,4,6,9,0
MSTRG.16327.1,9263,12994,13030,20597,16338,26017
MSTRG.16863.1,652,1056,811,1971,2077,2204
rna-NM_001332944.1,0,0,0,0,0,0
rna-NM_101381.3,0,0,0,0,0,0
MSTRG.9762.1,31,30,36,146,58,75
MSTRG.11729.1,696,1041,896,556,543,530
rna-NM_179395.2,0,0,0,500,0,0
rna-NM_001332257.1,0,0,0,0,0,0
MSTRG.5375.1,82,148,104,125,84,208
MSTRG.17401.1,1466,2136,1939,4132,3660,4799
MSTRG.8451.1,2885,3904,3370,3685,2930,4097
MSTRG.18123.1,332,504,412,646,670,684
MSTRG.14969.1,9,9,7,102,46,103
rna-NM_101923.1,0,0,0,0,0,0
rna-NM_001084079.2,0,0,0,0,0,0
MSTRG.15860.1,875,1290,1100,1682,1760,1796
MSTRG.9897.1,12,25,32,207,161,202
MSTRG.6108.1,2,2,10,11,21,26
MSTRG.13177.1,4,7,5,10,13,31
rna-NM_202311.3,0,0,0,0,0,0
MSTRG.12739.1,732,929,883,1524,1320,1605
rna-NM_100639.3,0,0,0,0,0,0
MSTRG.7050.1,88,117,130,254,175,175
MSTRG.16337.1,271,494,476,935,858,929
MSTRG.14423.1,25,46,25,31,42,125
MSTRG.9739.1,1904,2961,3121,5771,4766,6040
rna-NM_001333921.1,0,0,0,0,0,0
rna-NM_001333548.1,0,0,0,0,0,0
rna-NM_202332.3,0,0,0,0,0,0
rna-NR_139186.1,0,0,0,0,0,0
rna-NM_001333880.1,0,0,0,0,0,0
rna-NM_102053.3,43,32,41,94,65,76
MSTRG.15525.1,34,57,37,18,22,132
rna-gnl|WGS:|mrna.AT1G66795-RA,0,0,0,1,0,0
rna-gnl|WGS:|mrna.AT1G66795-RB,0,0,0,1,0,0
rna-gnl|JCVI|mRNA.AT1G35990.1,0,0,0,0,0,0
MSTRG.9887.1,166,285,304,585,444,587
rna-NM_101796.2,0,0,0,0,0,0
MSTRG.13167.1,79,118,114,92,64,254
rna-gnl|JCVI|mRNA.AT1G35960.1,0,0,0,0,0,0
MSTRG.18210.1,575,739,691,2291,1911,2275
rna-NM_001333312.1,0,0,0,0,0,0
MSTRG.2924.3,47,95,76,48,68,71
rna-NM_104998.2,0,0,6,0,0,5
rna-NM_102105.2,0,0,0,0,0,0
rna-NM_001198145.1,0,0,0,0,0,0
MSTRG.10579.1,7,15,14,16,36,50
rna-NR_138762.1,13,0,5,0,0,4
rna-NM_001349577.1,0,0,0,0,0,0
rna-NM_103779.5,55,134,66,125,66,153
MSTRG.11612.1,15,19,16,8,11,57
MSTRG.10370.1,362,514,458,723,867,770
rna-NM_001331460.1,304,621,387,321,235,19
rna-NM_105533.2,0,0,0,0,0,0
MSTRG.13519.1,167,196,206,289,291,235
MSTRG.9052.1,5,15,4,11,11,10
MSTRG.2473.2,148,247,272,510,524,345
rna-NM_001036150.3,0,0,0,0,0,0
MSTRG.17681.1,42,53,93,69,34,57
MSTRG.14010.1,601,841,790,563,547,565
MSTRG.9817.1,105,190,110,79,79,78
MSTRG.12723.1,462,555,482,494,426,674
rna-NM_100627.5,0,0,0,0,0,0
MSTRG.17153.1,299,490,434,1075,1065,1194
rna-NM_101249.3,381,488,463,910,782,884
MSTRG.243.1,533,784,612,677,482,624
MSTRG.6099.1,648,1024,832,2735,2458,3695
MSTRG.8156.1,2088,2962,2407,3070,2506,4375
MSTRG.14629.1,1876,3068,2304,1022,832,919
rna-NM_104322.5,0,0,0,0,0,0
MSTRG.18405.1,3416,5092,4785,7882,7606,7879
rna-NM_105864.2,319,455,429,767,454,636
MSTRG.14894.1,386,558,447,580,656,452
rna-NM_001036033.1,0,0,0,0,0,0
rna-NM_001333324.1,0,0,0,0,0,0
MSTRG.667.4,147,218,143,259,190,1100
rna-gnl|WGS:|mrna.AT1G28455-RA,0,0,0,0,0,0
MSTRG.8171.1,503,779,580,357,263,279
rna-NM_001160956.1,0,0,0,0,0,0
rna-NM_001331271.1,0,0,0,0,0,0
rna-NM_102397.3,0,0,0,0,0,0
rna-NM_179260.1,0,0,0,0,0,0
rna-NM_102350.3,0,0,0,0,0,0
rna-NM_100637.4,0,0,0,0,0,0
rna-NM_001123760.1,0,0,0,0,0,0
rna-gnl|JCVI|mRNA.AT1G02480.1,0,0,0,0,0,0
rna-NM_001332598.1,0,19,0,33,5,26
MSTRG.2352.5,280,394,303,481,432,464
rna-NM_001160835.3,319,478,320,386,359,621
MSTRG.4922.2,133,23,31,59,29,140
MSTRG.13909.1,86,136,92,50,37,229
rna-NR_139557.1,0,0,0,0,0,0
MSTRG.13030.1,607,884,818,727,760,572
rna-gnl|WGS:|mrna.AT1G61732-RA,0,0,0,0,0,0
rna-NM_001198066.1,0,0,0,0,0,0
rna-NM_001334947.1,0,0,0,0,0,0
MSTRG.6736.1,2561,3600,3623,4291,2782,3354
rna-NM_001198098.1,0,58,41,0,121,407
MSTRG.12525.1,64,84,49,49,25,53
MSTRG.8909.1,343,462,398,262,281,755
rna-NM_001160960.1,0,0,0,0,0,0
MSTRG.74.8,231,329,324,32,52,61
MSTRG.74.9,279,474,362,28,92,245
rna-NM_102955.4,66,64,66,40,29,214
rna-NM_106347.3,0,0,0,0,0,0
MSTRG.4914.1,55,77,74,733,523,530
rna-NM_148470.3,0,0,0,0,0,0
rna-NM_103777.4,0,3,2,6,37,0
rna-NR_139373.1,2,3,1,59,61,52
rna-NM_106044.6,0,0,0,0,0,0
rna-NR_139129.1,0,0,0,0,0,0
rna-NM_104642.2,0,0,3,3,0,0
MSTRG.13888.1,2700,3994,2870,2367,2075,2829
MSTRG.14205.1,9,26,37,12,29,74
rna-gnl|JCVI|mRNA.AT1G76330.1,0,0,0,0,0,0
rna-NR_138617.1,0,0,0,0,0,0
rna-NR_139491.1,0,0,0,0,0,0
MSTRG.5469.1,80,100,44,72,48,45
rna-gnl|JCVI|mRNA.AT1G17660.1,0,0,0,0,0,0
rna-NM_001332034.1,72,0,0,0,378,287
MSTRG.16202.1,1019,1170,1100,786,680,660
rna-NR_143584.1,0,0,5,0,0,3
rna-NM_102799.6,0,57,51,0,0,140
MSTRG.9644.1,1123,1312,1298,583,351,787
MSTRG.5161.2,289,518,487,1391,1158,1625
rna-gnl|WGS:|mrna.AT1G27560-RA,6,3,0,0,0,2
MSTRG.17582.1,23,42,21,32,34,70
MSTRG.10230.1,1267,1934,1567,5625,5537,6491
rna-NM_001084092.2,0,0,0,0,0,0
MSTRG.14395.1,26,39,33,58,74,92
rna-NR_139377.1,0,0,0,0,0,0
MSTRG.17748.1,23,31,18,62,27,224
rna-NM_001160958.2,0,0,0,0,0,0
rna-NM_104217.5,0,0,0,42,63,0
rna-NM_105951.3,10,11,8,6,0,7
MSTRG.15093.1,166,234,184,450,405,425
rna-NM_001334463.1,0,0,0,0,0,0
rna-NM_106743.3,309,464,351,721,530,1149
rna-NM_001332950.1,0,0,0,0,0,0
MSTRG.7349.1,114,159,114,140,90,106
rna-NM_001331573.1,0,0,0,0,0,0
rna-NM_104490.5,0,0,0,0,0,0
rna-NM_001332188.1,14,61,32,87,182,44
MSTRG.8012.1,467,658,620,861,866,885
rna-gnl|WGS:|mrna.AT1G16550-RA,348,450,415,686,565,804
MSTRG.4715.3,412,588,514,744,721,597
MSTRG.10952.1,132,177,179,252,253,556
MSTRG.5880.1,9,27,11,22,7,108
rna-NM_202231.1,0,0,0,0,0,0
rna-NR_139651.1,0,0,0,0,1,0
rna-NR_138854.1,0,3,3,0,3,1
rna-NM_001334163.1,0,0,0,0,0,0
rna-NM_001124129.1,0,0,0,0,0,0
MSTRG.5890.1,715,933,862,1765,1441,2002
rna-NM_001331285.1,0,0,0,0,0,0
rna-gnl|JCVI|mRNA.AT1G42385.1,0,0,0,0,0,0
MSTRG.7420.1,85,124,88,164,108,818
MSTRG.13711.1,258,346,304,245,217,205
MSTRG.7355.1,920,1396,1025,1507,1293,1434
MSTRG.12461.1,581,876,688,1340,1306,1336
